session_id,user_id,video_id,video_duration_s,event_type,video_time_s,event_time,device,playback_rate
s_v_011_0147,u_0596,v_011,900,resume,352.0,2026-07-06T03:32:45Z,desktop,1.5
s_v_011_0149,u_0783,v_011,900,pause,352.0,2026-07-07T04:58:49Z,desktop,1.0
s_v_011_0149,u_0783,v_011,900,resume,352.0,2026-07-07T04:59:00Z,desktop,1.0
s_v_011_0179,u_0307,v_011,900,abandon,352.0,2026-06-24T21:40:30Z,desktop,1.25
s_v_011_0184,u_0455,v_011,900,pause,352.0,2026-07-03T09:46:46Z,mobile,1.0
s_v_011_0184,u_0455,v_011,900,resume,352.0,2026-07-03T09:46:51Z,mobile,1.0
s_v_011_0104,u_0796,v_011,900,seek,354.2,2026-06-23T07:13:45Z,desktop,1.0
s_v_003_0076,u_0108,v_003,600,pause,355.4,2026-07-03T02:57:55Z,desktop,1.0
s_v_003_0076,u_0108,v_003,600,resume,355.4,2026-07-03T02:58:18Z,desktop,1.0
s_v_003_0092,u_0778,v_003,600,abandon,356.9,2026-06-29T17:16:19Z,desktop,1.5
s_v_000_0064,u_0505,v_000,900,abandon,357.0,2026-06-21T08:39:45Z,mobile,1.5
s_v_011_0019,u_0038,v_011,900,pause,357.5,2026-06-28T23:27:02Z,desktop,1.5
s_v_011_0019,u_0038,v_011,900,resume,357.5,2026-06-28T23:27:06Z,desktop,1.5
s_v_003_0088,u_0063,v_003,600,seek,358.2,2026-06-22T16:01:04Z,desktop,1.25
s_v_011_0002,u_0532,v_011,900,pause,358.5,2026-07-06T01:52:25Z,mobile,1.25
s_v_011_0002,u_0532,v_011,900,resume,358.5,2026-07-06T01:52:44Z,mobile,1.25
s_v_011_0172,u_0418,v_011,900,seek,358.6,2026-07-03T10:52:56Z,desktop,1.0
s_v_011_0050,u_0195,v_011,900,pause,359.1,2026-06-30T06:58:31Z,mobile,1.0
s_v_011_0050,u_0195,v_011,900,resume,359.1,2026-06-30T06:58:35Z,mobile,1.0
s_v_011_0001,u_0406,v_011,900,abandon,359.2,2026-07-09T01:48:38Z,desktop,1.0
s_v_003_0116,u_0053,v_003,600,seek,359.8,2026-07-12T03:02:05Z,desktop,1.5
s_v_003_0102,u_0341,v_003,600,abandon,360.0,2026-06-26T00:46:42Z,desktop,1.0
s_v_011_0088,u_0063,v_011,900,pause,360.6,2026-06-30T04:06:36Z,mobile,1.0
s_v_011_0088,u_0063,v_011,900,resume,360.6,2026-06-30T04:06:53Z,mobile,1.0
s_v_011_0145,u_0459,v_011,900,pause,361.0,2026-06-28T07:30:34Z,desktop,1.0
s_v_011_0145,u_0459,v_011,900,resume,361.0,2026-06-28T07:30:59Z,desktop,1.0
s_v_011_0010,u_0720,v_011,900,abandon,361.5,2026-06-30T03:15:52Z,desktop,1.25
s_v_011_0018,u_0317,v_011,900,seek,361.9,2026-06-30T21:14:49Z,desktop,1.0
s_v_011_0170,u_0876,v_011,900,seek,362.2,2026-07-13T02:41:33Z,mobile,1.0
s_v_011_0022,u_0432,v_011,900,pause,363.9,2026-07-05T18:52:45Z,desktop,1.0
s_v_011_0022,u_0432,v_011,900,resume,363.9,2026-07-05T18:53:10Z,desktop,1.0
s_v_011_0126,u_0372,v_011,900,pause,363.9,2026-07-03T06:36:27Z,desktop,1.5
s_v_011_0126,u_0372,v_011,900,resume,363.9,2026-07-03T06:36:50Z,desktop,1.5
s_v_011_0075,u_0842,v_011,900,abandon,364.4,2026-07-07T11:40:37Z,mobile,1.0
s_v_011_0168,u_0419,v_011,900,seek,364.4,2026-06-29T07:20:26Z,desktop,1.0
s_v_011_0082,u_0802,v_011,900,seek,364.7,2026-07-12T19:09:19Z,desktop,1.0
s_v_003_0114,u_0654,v_003,600,pause,365.0,2026-07-04T02:25:53Z,mobile,1.0
s_v_003_0114,u_0654,v_003,600,resume,365.0,2026-07-04T02:26:05Z,mobile,1.0
s_v_011_0055,u_0015,v_011,900,pause,365.8,2026-07-09T18:39:49Z,mobile,1.0
s_v_011_0055,u_0015,v_011,900,resume,365.8,2026-07-09T18:40:00Z,mobile,1.0
s_v_003_0095,u_0107,v_003,600,abandon,366.3,2026-06-30T23:24:58Z,desktop,1.0
s_v_011_0156,u_0430,v_011,900,seek,366.3,2026-07-12T06:18:51Z,desktop,1.25
s_v_003_0027,u_0554,v_003,600,pause,366.4,2026-07-11T03:16:46Z,desktop,1.25
s_v_003_0027,u_0554,v_003,600,resume,366.4,2026-07-11T03:16:53Z,desktop,1.25
s_v_003_0085,u_0610,v_003,600,pause,366.4,2026-06-22T08:41:23Z,desktop,1.0
s_v_003_0085,u_0610,v_003,600,resume,366.4,2026-06-22T08:41:47Z,desktop,1.0
s_v_003_0086,u_0679,v_003,600,pause,366.4,2026-06-30T09:50:39Z,mobile,1.5
s_v_003_0086,u_0679,v_003,600,resume,366.4,2026-06-30T09:51:02Z,mobile,1.5
s_v_003_0136,u_0788,v_003,600,pause,366.5,2026-06-26T16:40:29Z,desktop,1.0
s_v_003_0136,u_0788,v_003,600,resume,366.5,2026-06-26T16:40:41Z,desktop,1.0
s_v_011_0000,u_0045,v_011,900,pause,366.5,2026-07-12T18:02:40Z,desktop,1.0
s_v_011_0000,u_0045,v_011,900,resume,366.5,2026-07-12T18:02:49Z,desktop,1.0
s_v_003_0016,u_0542,v_003,600,abandon,366.6,2026-07-01T23:47:20Z,desktop,1.0
s_v_011_0063,u_0338,v_011,900,seek,366.7,2026-07-08T07:58:34Z,desktop,1.0
s_v_003_0066,u_0413,v_003,600,pause,367.4,2026-07-07T13:17:43Z,desktop,1.0
s_v_003_0066,u_0413,v_003,600,resume,367.4,2026-07-07T13:17:52Z,desktop,1.0
s_v_003_0035,u_0876,v_003,600,seek,368.0,2026-06-26T04:17:42Z,desktop,1.0
s_v_011_0108,u_0652,v_011,900,pause,369.7,2026-07-06T08:12:31Z,mobile,1.0
s_v_011_0108,u_0652,v_011,900,resume,369.7,2026-07-06T08:12:49Z,mobile,1.0
s_v_003_0112,u_0611,v_003,600,pause,370.2,2026-07-07T10:12:35Z,mobile,1.0
s_v_003_0112,u_0611,v_003,600,resume,370.2,2026-07-07T10:12:58Z,mobile,1.0
s_v_003_0076,u_0108,v_003,600,abandon,370.4,2026-07-03T02:58:32Z,desktop,1.0
s_v_009_0018,u_0141,v_009,900,pause,370.5,2026-06-25T00:47:30Z,desktop,1.0
s_v_009_0018,u_0141,v_009,900,resume,370.5,2026-06-25T00:47:45Z,desktop,1.0
s_v_003_0129,u_0815,v_003,600,pause,371.6,2026-06-29T20:37:04Z,desktop,1.5
s_v_003_0129,u_0815,v_003,600,resume,371.6,2026-06-29T20:37:20Z,desktop,1.5
s_v_011_0103,u_0547,v_011,900,pause,371.6,2026-06-29T15:13:24Z,desktop,1.0
s_v_011_0103,u_0547,v_011,900,resume,371.6,2026-06-29T15:13:38Z,desktop,1.0
s_v_003_0104,u_0068,v_003,600,abandon,371.7,2026-06-24T04:54:21Z,desktop,1.5
s_v_003_0106,u_0203,v_003,600,pause,371.8,2026-07-08T10:54:41Z,desktop,1.0
s_v_003_0106,u_0203,v_003,600,resume,371.8,2026-07-08T10:54:44Z,desktop,1.0
s_v_003_0065,u_0289,v_003,600,pause,371.9,2026-06-27T21:16:23Z,mobile,1.0
s_v_003_0065,u_0289,v_003,600,resume,371.9,2026-06-27T21:16:36Z,mobile,1.0
s_v_003_0088,u_0063,v_003,600,abandon,373.2,2026-06-22T16:01:17Z,desktop,1.25
s_v_011_0148,u_0214,v_011,900,abandon,373.3,2026-07-12T17:34:25Z,mobile,1.0
s_v_003_0101,u_0307,v_003,600,pause,373.6,2026-06-26T19:59:04Z,desktop,1.5
s_v_003_0101,u_0307,v_003,600,resume,373.6,2026-06-26T19:59:16Z,desktop,1.5
s_v_003_0028,u_0518,v_003,600,seek,373.7,2026-07-12T04:03:23Z,desktop,1.5
s_v_009_0066,u_0186,v_009,900,pause,374.0,2026-07-03T11:29:41Z,mobile,1.0
s_v_009_0066,u_0186,v_009,900,resume,374.0,2026-07-03T11:30:00Z,mobile,1.0
s_v_009_0105,u_0823,v_009,900,pause,374.0,2026-06-27T06:49:25Z,desktop,1.25
s_v_009_0105,u_0823,v_009,900,resume,374.0,2026-06-27T06:49:48Z,desktop,1.25
s_v_011_0016,u_0499,v_011,900,pause,374.0,2026-07-12T19:14:25Z,mobile,1.0
s_v_011_0016,u_0499,v_011,900,resume,374.0,2026-07-12T19:14:40Z,mobile,1.0
s_v_011_0045,u_0366,v_011,900,pause,374.0,2026-06-30T04:50:38Z,mobile,1.25
s_v_011_0045,u_0366,v_011,900,resume,374.0,2026-06-30T04:50:54Z,mobile,1.25
s_v_011_0076,u_0630,v_011,900,abandon,374.0,2026-06-27T02:33:13Z,mobile,1.0
s_v_011_0081,u_0483,v_011,900,abandon,374.0,2026-06-27T10:58:45Z,desktop,1.25
s_v_011_0101,u_0102,v_011,900,pause,374.0,2026-06-28T08:46:20Z,desktop,1.25
s_v_011_0101,u_0102,v_011,900,resume,374.0,2026-06-28T08:46:31Z,desktop,1.25
s_v_011_0112,u_0284,v_011,900,pause,374.0,2026-06-23T09:01:07Z,desktop,1.0
s_v_011_0112,u_0284,v_011,900,resume,374.0,2026-06-23T09:01:17Z,desktop,1.0
s_v_011_0116,u_0572,v_011,900,abandon,374.0,2026-07-02T11:26:40Z,mobile,1.5
s_v_011_0124,u_0333,v_011,900,pause,374.0,2026-06-30T23:34:55Z,mobile,1.0
s_v_011_0124,u_0333,v_011,900,resume,374.0,2026-06-30T23:35:05Z,mobile,1.0
s_v_011_0154,u_0516,v_011,900,abandon,374.0,2026-06-25T17:38:59Z,desktop,1.5
s_v_011_0158,u_0655,v_011,900,abandon,374.0,2026-07-11T20:28:11Z,tablet,1.0
s_v_011_0165,u_0313,v_011,900,pause,374.0,2026-06-27T14:29:46Z,desktop,1.0
s_v_011_0165,u_0313,v_011,900,resume,374.0,2026-06-27T14:29:50Z,desktop,1.0
s_v_011_0174,u_0769,v_011,900,pause,374.0,2026-07-09T19:56:03Z,desktop,1.25
s_v_011_0174,u_0769,v_011,900,resume,374.0,2026-07-09T19:56:22Z,desktop,1.25
s_v_003_0172,u_0658,v_003,600,abandon,374.4,2026-07-05T15:36:54Z,desktop,1.0
s_v_003_0048,u_0704,v_003,600,abandon,375.0,2026-07-08T18:16:41Z,desktop,1.0
s_v_003_0067,u_0437,v_003,600,pause,375.0,2026-07-10T20:55:57Z,desktop,1.25
s_v_003_0067,u_0437,v_003,600,resume,375.0,2026-07-10T20:56:20Z,desktop,1.25
s_v_003_0074,u_0276,v_003,600,pause,375.0,2026-06-29T00:53:59Z,mobile,1.5
s_v_003_0074,u_0276,v_003,600,resume,375.0,2026-06-29T00:54:06Z,mobile,1.5
s_v_003_0084,u_0540,v_003,600,pause,375.0,2026-07-11T05:27:31Z,mobile,1.0
s_v_003_0084,u_0540,v_003,600,resume,375.0,2026-07-11T05:27:50Z,mobile,1.0
s_v_003_0105,u_0779,v_003,600,abandon,375.0,2026-07-12T08:56:27Z,desktop,1.0
s_v_003_0113,u_0581,v_003,600,pause,375.0,2026-06-28T16:33:02Z,desktop,1.5
s_v_003_0113,u_0581,v_003,600,resume,375.0,2026-06-28T16:33:23Z,desktop,1.5
s_v_003_0117,u_0475,v_003,600,abandon,375.0,2026-06-29T14:53:06Z,mobile,1.0
s_v_003_0118,u_0225,v_003,600,pause,375.0,2026-06-25T19:08:29Z,mobile,1.5
s_v_003_0118,u_0225,v_003,600,resume,375.0,2026-06-25T19:08:36Z,mobile,1.5
s_v_003_0122,u_0255,v_003,600,pause,375.0,2026-07-02T00:09:25Z,mobile,1.25
s_v_003_0122,u_0255,v_003,600,resume,375.0,2026-07-02T00:09:47Z,mobile,1.25
s_v_003_0134,u_0587,v_003,600,pause,375.0,2026-07-01T02:09:08Z,desktop,1.0
s_v_003_0134,u_0587,v_003,600,resume,375.0,2026-07-01T02:09:12Z,desktop,1.0
s_v_003_0140,u_0374,v_003,600,pause,375.0,2026-06-22T22:58:10Z,mobile,1.0
s_v_003_0140,u_0374,v_003,600,resume,375.0,2026-06-22T22:58:32Z,mobile,1.0
s_v_003_0156,u_0442,v_003,600,pause,375.0,2026-07-09T18:08:27Z,tablet,1.0
s_v_003_0156,u_0442,v_003,600,resume,375.0,2026-07-09T18:08:48Z,tablet,1.0
s_v_003_0168,u_0838,v_003,600,pause,375.0,2026-06-27T14:00:19Z,mobile,1.5
s_v_003_0168,u_0838,v_003,600,resume,375.0,2026-06-27T14:00:33Z,mobile,1.5
s_v_011_0008,u_0041,v_011,900,pause,375.3,2026-07-05T04:18:51Z,desktop,1.0
s_v_011_0008,u_0041,v_011,900,resume,375.3,2026-07-05T04:18:58Z,desktop,1.0
s_v_003_0021,u_0439,v_003,600,seek,375.6,2026-06-25T09:50:30Z,desktop,1.0
s_v_011_0021,u_0590,v_011,900,seek,376.1,2026-06-25T06:59:16Z,mobile,1.0
s_v_011_0117,u_0391,v_011,900,seek,376.1,2026-06-29T03:08:24Z,desktop,1.5
s_v_003_0047,u_0810,v_003,600,seek,376.2,2026-07-06T12:04:01Z,tablet,1.5
s_v_011_0159,u_0393,v_011,900,pause,376.6,2026-07-11T06:00:15Z,desktop,1.0
s_v_011_0159,u_0393,v_011,900,resume,376.6,2026-07-11T06:00:23Z,desktop,1.0
s_v_003_0126,u_0087,v_003,600,pause,377.6,2026-07-08T18:19:50Z,desktop,1.0
s_v_003_0126,u_0087,v_003,600,resume,377.6,2026-07-08T18:20:13Z,desktop,1.0
s_v_003_0089,u_0019,v_003,600,pause,378.3,2026-07-09T18:32:36Z,mobile,1.5
s_v_003_0089,u_0019,v_003,600,resume,378.3,2026-07-09T18:32:50Z,mobile,1.5
s_v_011_0130,u_0895,v_011,900,seek,379.4,2026-07-01T00:29:47Z,desktop,1.0
s_v_003_0053,u_0397,v_003,600,abandon,380.1,2026-06-29T08:36:19Z,tablet,1.5
s_v_003_0037,u_0438,v_003,600,abandon,380.5,2026-07-08T01:58:46Z,desktop,1.25
s_v_011_0002,u_0532,v_011,900,pause,380.5,2026-07-06T01:53:04Z,mobile,1.25
s_v_011_0002,u_0532,v_011,900,resume,380.5,2026-07-06T01:53:15Z,mobile,1.25
s_v_011_0172,u_0418,v_011,900,abandon,380.6,2026-07-03T10:53:21Z,desktop,1.0
s_v_003_0023,u_0671,v_003,600,pause,381.0,2026-07-08T11:05:43Z,desktop,1.0
s_v_003_0023,u_0671,v_003,600,resume,381.0,2026-07-08T11:06:04Z,desktop,1.0
s_v_009_0071,u_0389,v_009,900,seek,381.0,2026-06-29T05:53:34Z,desktop,1.0
s_v_011_0131,u_0731,v_011,900,abandon,381.4,2026-07-04T02:08:40Z,desktop,1.0
s_v_003_0136,u_0788,v_003,600,pause,381.5,2026-06-26T16:40:57Z,desktop,1.0
s_v_003_0136,u_0788,v_003,600,resume,381.5,2026-06-26T16:41:20Z,desktop,1.0
s_v_011_0084,u_0216,v_011,900,seek,381.5,2026-06-23T23:04:03Z,desktop,1.5
s_v_011_0136,u_0213,v_011,900,pause,381.8,2026-07-13T04:20:17Z,mobile,1.25
s_v_011_0136,u_0213,v_011,900,resume,381.8,2026-07-13T04:20:39Z,mobile,1.25
s_v_000_0017,u_0720,v_000,900,pause,381.9,2026-06-28T20:35:24Z,mobile,1.0
s_v_000_0017,u_0720,v_000,900,resume,381.9,2026-06-28T20:35:32Z,mobile,1.0
s_v_011_0033,u_0266,v_011,900,seek,382.7,2026-06-25T05:04:57Z,desktop,1.0
s_v_000_0022,u_0811,v_000,900,seek,383.2,2026-06-27T23:57:37Z,desktop,1.0
s_v_011_0025,u_0539,v_011,900,pause,383.2,2026-07-07T17:43:23Z,mobile,1.0
s_v_011_0025,u_0539,v_011,900,resume,383.2,2026-07-07T17:43:28Z,mobile,1.0
s_v_009_0143,u_0656,v_009,900,abandon,383.7,2026-07-06T22:04:46Z,tablet,1.0
s_v_009_0053,u_0672,v_009,900,seek,384.0,2026-06-23T02:14:07Z,mobile,1.0
s_v_003_0060,u_0642,v_003,600,seek,384.8,2026-07-02T23:55:35Z,desktop,1.25
s_v_003_0112,u_0611,v_003,600,pause,385.2,2026-07-07T10:13:11Z,mobile,1.0
s_v_003_0112,u_0611,v_003,600,resume,385.2,2026-07-07T10:13:23Z,mobile,1.0
s_v_000_0109,u_0178,v_000,900,pause,385.6,2026-07-08T20:15:43Z,desktop,1.25
s_v_000_0109,u_0178,v_000,900,resume,385.6,2026-07-08T20:16:01Z,desktop,1.25
s_v_011_0132,u_0352,v_011,900,seek,386.5,2026-07-05T18:43:52Z,tablet,1.0
s_v_011_0003,u_0223,v_011,900,seek,386.7,2026-06-26T19:32:08Z,desktop,1.5
s_v_011_0177,u_0828,v_011,900,pause,386.7,2026-07-07T12:26:38Z,desktop,1.0
s_v_011_0177,u_0828,v_011,900,resume,386.7,2026-07-07T12:26:50Z,desktop,1.0
s_v_003_0106,u_0203,v_003,600,pause,386.8,2026-07-08T10:55:01Z,desktop,1.0
s_v_003_0106,u_0203,v_003,600,resume,386.8,2026-07-08T10:55:11Z,desktop,1.0
s_v_003_0043,u_0279,v_003,600,seek,387.3,2026-06-29T07:23:32Z,desktop,1.25
s_v_000_0045,u_0844,v_000,900,seek,387.7,2026-07-08T18:31:15Z,desktop,1.25
s_v_003_0032,u_0681,v_003,600,seek,387.7,2026-07-11T12:23:35Z,desktop,1.5
s_v_011_0122,u_0046,v_011,900,seek,387.7,2026-07-11T18:08:22Z,desktop,1.5
s_v_003_0094,u_0178,v_003,600,seek,387.8,2026-07-07T11:23:50Z,tablet,1.0
s_v_009_0119,u_0134,v_009,900,seek,388.1,2026-06-24T07:59:23Z,desktop,1.5
s_v_003_0056,u_0787,v_003,600,pause,388.3,2026-07-05T02:30:51Z,desktop,1.0
s_v_003_0056,u_0787,v_003,600,resume,388.3,2026-07-05T02:31:11Z,desktop,1.0
s_v_009_0048,u_0558,v_009,900,seek,388.3,2026-07-13T08:13:47Z,desktop,1.0
s_v_011_0000,u_0045,v_011,900,abandon,388.5,2026-07-12T18:03:12Z,desktop,1.0
s_v_011_0110,u_0877,v_011,900,seek,388.6,2026-07-11T08:23:22Z,desktop,1.0
s_v_003_0128,u_0252,v_003,600,abandon,388.7,2026-06-29T14:31:50Z,mobile,1.0
s_v_003_0142,u_0019,v_003,600,pause,388.8,2026-07-04T14:04:54Z,mobile,1.0
s_v_003_0142,u_0019,v_003,600,resume,388.8,2026-07-04T14:05:04Z,mobile,1.0
s_v_003_0052,u_0362,v_003,600,seek,389.6,2026-07-12T04:30:20Z,desktop,1.25
s_v_011_0006,u_0318,v_011,900,abandon,389.9,2026-06-29T04:56:04Z,desktop,1.25
s_v_003_0026,u_0416,v_003,600,abandon,390.0,2026-06-23T00:32:30Z,mobile,1.0
s_v_003_0068,u_0639,v_003,600,abandon,390.0,2026-07-10T19:13:37Z,desktop,1.5
s_v_003_0077,u_0239,v_003,600,pause,390.0,2026-07-06T02:46:15Z,tablet,1.0
s_v_003_0077,u_0239,v_003,600,resume,390.0,2026-07-06T02:46:20Z,tablet,1.0
s_v_003_0107,u_0590,v_003,600,abandon,390.0,2026-07-13T05:31:56Z,mobile,1.0
s_v_003_0122,u_0255,v_003,600,abandon,390.0,2026-07-02T00:09:59Z,mobile,1.25
s_v_003_0138,u_0210,v_003,600,abandon,390.0,2026-06-30T21:35:04Z,desktop,1.0
s_v_003_0151,u_0575,v_003,600,pause,390.0,2026-06-28T17:23:15Z,desktop,1.5
s_v_003_0151,u_0575,v_003,600,resume,390.0,2026-06-28T17:23:27Z,desktop,1.5
s_v_003_0147,u_0766,v_003,600,abandon,390.2,2026-06-26T07:11:38Z,desktop,1.0
s_v_011_0155,u_0779,v_011,900,pause,390.3,2026-06-22T15:33:39Z,mobile,1.0
s_v_011_0155,u_0779,v_011,900,resume,390.3,2026-06-22T15:33:54Z,mobile,1.0
s_v_003_0021,u_0439,v_003,600,abandon,390.6,2026-06-25T09:50:46Z,desktop,1.0
s_v_003_0114,u_0654,v_003,600,seek,391.0,2026-07-04T02:26:21Z,mobile,1.0
s_v_009_0107,u_0860,v_009,900,pause,391.2,2026-06-26T17:35:02Z,mobile,1.25
s_v_009_0107,u_0860,v_009,900,resume,391.2,2026-06-26T17:35:14Z,mobile,1.25
s_v_011_0150,u_0865,v_011,900,pause,392.4,2026-06-23T18:54:34Z,desktop,1.0
s_v_011_0150,u_0865,v_011,900,resume,392.4,2026-06-23T18:54:43Z,desktop,1.0
s_v_003_0126,u_0087,v_003,600,pause,392.6,2026-07-08T18:20:25Z,desktop,1.0
s_v_003_0126,u_0087,v_003,600,resume,392.6,2026-07-08T18:20:42Z,desktop,1.0
s_v_000_0047,u_0265,v_000,900,seek,393.1,2026-07-08T20:30:28Z,mobile,1.5
s_v_011_0014,u_0343,v_011,900,pause,393.1,2026-07-10T01:17:05Z,desktop,1.0
s_v_011_0014,u_0343,v_011,900,resume,393.1,2026-07-10T01:17:09Z,desktop,1.0
s_v_011_0009,u_0833,v_011,900,abandon,393.2,2026-06-20T08:12:47Z,mobile,1.25
s_v_003_0165,u_0876,v_003,600,pause,394.2,2026-07-06T21:29:30Z,desktop,1.0
s_v_003_0165,u_0876,v_003,600,resume,394.2,2026-07-06T21:29:53Z,desktop,1.0
s_v_011_0055,u_0015,v_011,900,seek,394.4,2026-07-09T18:40:24Z,mobile,1.0
s_v_011_0126,u_0372,v_011,900,seek,394.4,2026-07-03T06:37:08Z,desktop,1.5
s_v_003_0070,u_0243,v_003,600,seek,395.1,2026-07-06T16:21:37Z,desktop,1.0
s_v_000_0034,u_0834,v_000,900,abandon,396.0,2026-07-04T04:13:02Z,desktop,1.0
s_v_000_0095,u_0546,v_000,900,pause,396.0,2026-07-13T00:33:18Z,mobile,1.25
s_v_000_0095,u_0546,v_000,900,resume,396.0,2026-07-13T00:33:22Z,mobile,1.25
s_v_009_0015,u_0064,v_009,900,pause,396.0,2026-07-03T16:09:51Z,desktop,1.0
s_v_009_0015,u_0064,v_009,900,resume,396.0,2026-07-03T16:10:09Z,desktop,1.0
s_v_009_0141,u_0689,v_009,900,pause,396.0,2026-07-02T02:37:29Z,desktop,1.0
s_v_009_0141,u_0689,v_009,900,resume,396.0,2026-07-02T02:37:37Z,desktop,1.0
s_v_011_0005,u_0857,v_011,900,abandon,396.0,2026-06-22T18:10:10Z,mobile,1.0
s_v_011_0013,u_0353,v_011,900,pause,396.0,2026-07-02T19:09:09Z,desktop,1.25
s_v_011_0013,u_0353,v_011,900,resume,396.0,2026-07-02T19:09:21Z,desktop,1.25
s_v_011_0016,u_0499,v_011,900,pause,396.0,2026-07-12T19:15:02Z,mobile,1.0
s_v_011_0016,u_0499,v_011,900,resume,396.0,2026-07-12T19:15:24Z,mobile,1.0
s_v_011_0045,u_0366,v_011,900,pause,396.0,2026-06-30T04:51:13Z,mobile,1.25
s_v_011_0045,u_0366,v_011,900,resume,396.0,2026-06-30T04:51:24Z,mobile,1.25
s_v_011_0086,u_0795,v_011,900,pause,396.0,2026-07-12T14:26:12Z,mobile,1.0
s_v_011_0086,u_0795,v_011,900,resume,396.0,2026-07-12T14:26:20Z,mobile,1.0
s_v_011_0112,u_0284,v_011,900,abandon,396.0,2026-06-23T09:01:40Z,desktop,1.0
s_v_011_0119,u_0506,v_011,900,abandon,396.0,2026-07-06T22:28:17Z,desktop,1.0
s_v_011_0133,u_0496,v_011,900,pause,396.0,2026-06-27T10:17:13Z,mobile,1.0
s_v_011_0133,u_0496,v_011,900,resume,396.0,2026-06-27T10:17:17Z,mobile,1.0
s_v_011_0163,u_0813,v_011,900,pause,396.0,2026-06-23T08:20:10Z,mobile,1.5
s_v_011_0163,u_0813,v_011,900,resume,396.0,2026-06-23T08:20:23Z,mobile,1.5
s_v_011_0166,u_0185,v_011,900,pause,396.0,2026-06-26T23:05:18Z,desktop,1.0
s_v_011_0166,u_0185,v_011,900,resume,396.0,2026-06-26T23:05:34Z,desktop,1.0
s_v_011_0169,u_0771,v_011,900,pause,396.0,2026-07-06T03:21:04Z,desktop,1.0
s_v_011_0169,u_0771,v_011,900,resume,396.0,2026-07-06T03:21:22Z,desktop,1.0
s_v_011_0173,u_0893,v_011,900,abandon,396.0,2026-07-03T07:32:35Z,desktop,1.0
s_v_011_0174,u_0769,v_011,900,abandon,396.0,2026-07-09T19:56:37Z,desktop,1.25
s_v_011_0183,u_0564,v_011,900,pause,396.0,2026-07-01T10:27:19Z,desktop,1.0
s_v_011_0183,u_0564,v_011,900,resume,396.0,2026-07-01T10:27:36Z,desktop,1.0
s_v_011_0185,u_0199,v_011,900,pause,396.0,2026-06-28T11:53:24Z,desktop,1.0
s_v_011_0185,u_0199,v_011,900,resume,396.0,2026-06-28T11:53:28Z,desktop,1.0
s_v_003_0027,u_0554,v_003,600,pause,396.4,2026-07-11T03:17:18Z,desktop,1.25
s_v_003_0027,u_0554,v_003,600,resume,396.4,2026-07-11T03:17:29Z,desktop,1.25
s_v_003_0086,u_0679,v_003,600,pause,396.4,2026-06-30T09:51:21Z,mobile,1.5
s_v_003_0086,u_0679,v_003,600,resume,396.4,2026-06-30T09:51:33Z,mobile,1.5
s_v_011_0092,u_0354,v_011,900,seek,397.1,2026-07-07T04:36:52Z,desktop,1.0
s_v_011_0008,u_0041,v_011,900,abandon,397.3,2026-07-05T04:19:23Z,desktop,1.0
s_v_003_0030,u_0878,v_003,600,abandon,397.4,2026-07-10T16:51:06Z,desktop,1.0
s_v_011_0109,u_0039,v_011,900,seek,397.7,2026-07-01T16:03:50Z,desktop,1.0
s_v_003_0035,u_0876,v_003,600,abandon,398.0,2026-06-26T04:18:09Z,desktop,1.0
s_v_011_0021,u_0590,v_011,900,pause,398.1,2026-06-25T06:59:37Z,mobile,1.0
s_v_011_0021,u_0590,v_011,900,resume,398.1,2026-06-25T06:59:45Z,mobile,1.0
s_v_003_0123,u_0108,v_003,600,pause,398.5,2026-06-21T05:44:53Z,tablet,1.0
s_v_003_0123,u_0108,v_003,600,resume,398.5,2026-06-21T05:45:17Z,tablet,1.0
s_v_011_0108,u_0652,v_011,900,seek,399.0,2026-07-06T08:13:12Z,mobile,1.0
s_v_009_0150,u_0889,v_009,900,pause,399.2,2026-06-30T00:43:07Z,tablet,1.5
s_v_009_0150,u_0889,v_009,900,resume,399.2,2026-06-30T00:43:18Z,tablet,1.5
s_v_003_0025,u_0045,v_003,600,seek,400.3,2026-07-13T00:18:17Z,mobile,1.25
s_v_003_0134,u_0587,v_003,600,seek,400.5,2026-07-01T02:09:29Z,desktop,1.0
s_v_003_0096,u_0078,v_003,600,pause,400.7,2026-07-04T02:09:47Z,desktop,1.0
s_v_003_0096,u_0078,v_003,600,resume,400.7,2026-07-04T02:09:50Z,desktop,1.0
s_v_003_0109,u_0829,v_003,600,seek,401.5,2026-06-26T08:41:15Z,mobile,1.0
s_v_003_0065,u_0289,v_003,600,pause,401.9,2026-06-27T21:17:10Z,mobile,1.0
s_v_003_0065,u_0289,v_003,600,resume,401.9,2026-06-27T21:17:29Z,mobile,1.0
s_v_000_0097,u_0377,v_000,900,pause,402.3,2026-07-13T06:27:38Z,desktop,1.25
s_v_000_0097,u_0377,v_000,900,resume,402.3,2026-07-13T06:27:46Z,desktop,1.25
s_v_003_0032,u_0681,v_003,600,pause,402.7,2026-07-11T12:23:45Z,desktop,1.5
s_v_003_0032,u_0681,v_003,600,resume,402.7,2026-07-11T12:24:05Z,desktop,1.5
s_v_003_0153,u_0056,v_003,600,pause,402.9,2026-07-01T00:02:06Z,mobile,1.0
s_v_003_0153,u_0056,v_003,600,resume,402.9,2026-07-01T00:02:17Z,mobile,1.0
s_v_011_0015,u_0396,v_011,900,seek,403.2,2026-06-29T15:27:07Z,mobile,1.0
